360,0,0,0
361,0,0,0
362,0,0,0
363,0,0,0
364,0,0,0
365,0,0,0
366,0,0,0
367,0,0,0
368,0,0,0
369,0,0,0
370,0,0,0
371,0,0,0
372,0,0,0
373,0,0,0
374,0,0,0
375,0,0,0
376,0.053894,0.033038,0.015498
377,0.036841,0.022714,0.015029
378,0.023609,0.014337,0.014001
379,0.01881,0.010165,0.011567
380,0.013974,0.0063326,0.0093241
381,0.008167,0.0038123,0.0077904
382,0.0025557,0.0013761,0.0063051
383,0.0013391,0.00072107,0.0051327
384,0.00015278,8.2265e-05,0.0039915
385,0,0,0.0038261
386,0,0,0.0038185
387,0,0,0.0047938
388,0,0,0.0060843
389,0,0,0.0070439
390,0,0,0.0077823
391,0,0.00014091,0.0086786
392,0,0.00044359,0.0097609
393,0,0.00066607,0.010699
394,0,0.00073081,0.011364
395,0,0.0010809,0.012564
396,0,0.0027261,0.016227
397,3.4321e-05,0.0043882,0.020054
398,0.00087856,0.0073623,0.029738
399,0.001703,0.010267,0.039199
400,0.0048034,0.01075,0.048072
401,0.008081,0.010969,0.05671
402,0.0093875,0.013958,0.069637
403,0.010086,0.017734,0.083662
404,0.010276,0.020238,0.097153
405,0.01017,0.021984,0.11022
406,0.010254,0.024166,0.12284
407,0.010532,0.02679,0.13498
408,0.010912,0.029134,0.14687
409,0.011484,0.031014,0.1585
410,0.012054,0.03257,0.16906
411,0.012655,0.033067,0.17643
412,0.013186,0.033617,0.18363
413,0.013036,0.035087,0.19129
414,0.012885,0.036515,0.19871
415,0.012791,0.036376,0.20239
416,0.012702,0.03613,0.20572
417,0.012341,0.037752,0.21015
418,0.01192,0.039811,0.21478
419,0.011914,0.040394,0.22039
420,0.012116,0.040232,0.22645
421,0.012201,0.041241,0.23225
422,0.012182,0.043298,0.23783
423,0.012491,0.044521,0.24512
424,0.013319,0.044445,0.25516
425,0.014029,0.045101,0.26518
426,0.014412,0.047984,0.27553
427,0.014755,0.050441,0.28552
428,0.014818,0.049705,0.29401
429,0.01488,0.048983,0.30233
430,0.014796,0.051995,0.31146
431,0.014708,0.055077,0.32045
432,0.0145,0.054729,0.32854
433,0.01427,0.053697,0.33635
434,0.014046,0.056377,0.34376
435,0.013827,0.060654,0.35094
436,0.013664,0.062353,0.35939
437,0.013549,0.062014,0.36884
438,0.013418,0.063231,0.3784
439,0.013265,0.066606,0.38817
440,0.013218,0.069258,0.3981
441,0.013437,0.070104,0.40859
442,0.013625,0.071305,0.41904
443,0.013619,0.074706,0.42969
444,0.013615,0.078071,0.44025
445,0.013658,0.079721,0.45007
446,0.013701,0.081356,0.4598
447,0.013669,0.084141,0.46984
448,0.013626,0.087082,0.47986
449,0.013709,0.089836,0.48981
450,0.01384,0.092501,0.49967
451,0.013919,0.095933,0.50947
452,0.013963,0.099889,0.51921
453,0.014063,0.10314,0.5273
454,0.014231,0.10555,0.53339
455,0.014346,0.10858,0.53938
456,0.014345,0.11303,0.54521
457,0.01442,0.11761,0.55101
458,0.014867,0.12306,0.55701
459,0.015313,0.12834,0.5629
460,0.015949,0.13092,0.56879
461,0.016575,0.13347,0.57456
462,0.0173,0.14409,0.58245
463,0.018027,0.15555,0.59048
464,0.018238,0.15959,0.59816
465,0.018284,0.16124,0.60567
466,0.018473,0.17128,0.61077
467,0.01875,0.1864,0.6144
468,0.019245,0.19516,0.61755
469,0.019977,0.19714,0.62021
470,0.02065,0.20349,0.62218
471,0.021218,0.21824,0.62283
472,0.021775,0.23066,0.62328
473,0.022298,0.23444,0.62277
474,0.022796,0.23885,0.6223
475,0.022978,0.25274,0.62158
476,0.023159,0.26649,0.62089
477,0.023337,0.27079,0.61918
478,0.023514,0.2743,0.61738
479,0.02383,0.28215,0.61512
480,0.024181,0.29107,0.61272
481,0.024573,0.29681,0.61009
482,0.024986,0.30082,0.60734
483,0.025285,0.30567,0.60431
484,0.025477,0.31129,0.60103
485,0.025642,0.31604,0.59752
486,0.025763,0.31938,0.59359
487,0.025893,0.32327,0.58963
488,0.026052,0.32894,0.58532
489,0.026193,0.3344,0.58101
490,0.026149,0.33798,0.57565
491,0.026109,0.34157,0.57043
492,0.026159,0.34596,0.56275
493,0.026222,0.35046,0.55493
494,0.026309,0.35469,0.54691
495,0.026411,0.35878,0.53883
496,0.026916,0.3657,0.53085
497,0.028101,0.37741,0.52296
498,0.02923,0.38854,0.5152
499,0.029904,0.39479,0.50774
500,0.03058,0.40108,0.50039
501,0.031625,0.41831,0.49348
502,0.032742,0.43762,0.48674
503,0.034217,0.45191,0.48018
504,0.035956,0.46249,0.47378
505,0.037637,0.47655,0.46638
506,0.039186,0.49842,0.45666
507,0.040699,0.51975,0.44702
508,0.04144,0.5294,0.43769
509,0.042182,0.53905,0.4284
510,0.042875,0.55668,0.41668
511,0.043554,0.57658,0.40429
512,0.04417,0.5918,0.39212
513,0.044725,0.60256,0.38016
514,0.04537,0.6159,0.36796
515,0.046291,0.63719,0.35497
516,0.04721,0.65842,0.34201
517,0.050104,0.67137,0.32953
518,0.053028,0.6841,0.31708
519,0.055941,0.70304,0.30526
520,0.058842,0.72439,0.29371
521,0.061978,0.74287,0.2823
522,0.0654,0.75787,0.27108
523,0.068778,0.77346,0.2598
524,0.072016,0.79202,0.24819
525,0.075238,0.81046,0.2366
526,0.078666,0.82171,0.22532
527,0.082102,0.8323,0.21411
528,0.08527,0.84348,0.20384
529,0.088293,0.85497,0.19409
530,0.090784,0.86568,0.1844
531,0.092446,0.8752,0.17479
532,0.094008,0.88469,0.16543
533,0.094888,0.8941,0.15768
534,0.095767,0.90349,0.14995
535,0.095984,0.91281,0.14228
536,0.096093,0.92212,0.13465
537,0.095626,0.93364,0.12844
538,0.094766,0.94668,0.12321
539,0.093585,0.95873,0.11799
540,0.091736,0.96876,0.11275
541,0.089897,0.97858,0.10754
542,0.088065,0.98518,0.10249
543,0.086242,0.99179,0.097449
544,0.083332,0.99564,0.092684
545,0.080151,0.9988,0.088001
546,0.07726,1,0.083488
547,0.074625,0.99947,0.079125
548,0.072164,0.99848,0.074836
549,0.070172,0.99617,0.07073
550,0.068169,0.99378,0.066618
551,0.065821,0.98912,0.062174
552,0.063608,0.9845,0.05783
553,0.062457,0.97985,0.054221
554,0.061366,0.97515,0.050805
555,0.060559,0.97,0.048325
556,0.059891,0.96486,0.045746
557,0.059695,0.95966,0.042808
558,0.059832,0.95433,0.040246
559,0.060812,0.94864,0.038628
560,0.062041,0.94295,0.03698
561,0.063754,0.93726,0.035269
562,0.065517,0.93066,0.033975
563,0.067357,0.92272,0.033307
564,0.070507,0.91367,0.032532
565,0.075206,0.9033,0.031633
566,0.079674,0.89264,0.030581
567,0.083923,0.88171,0.029386
568,0.091277,0.87001,0.028709
569,0.10092,0.85773,0.028415
570,0.11097,0.84365,0.028101
571,0.12124,0.82853,0.027775
572,0.14043,0.8128,0.026855
573,0.16359,0.79681,0.02567
574,0.18702,0.77818,0.024909
575,0.21052,0.75869,0.02429
576,0.25129,0.74352,0.024018
577,0.29609,0.7294,0.02383
578,0.34095,0.70808,0.023555
579,0.38574,0.68569,0.023269
580,0.4442,0.67144,0.023104
581,0.50369,0.6579,0.022951
582,0.56396,0.63528,0.022605
583,0.62379,0.61292,0.022245
584,0.67511,0.5993,0.021604
585,0.72641,0.58451,0.020935
586,0.77787,0.55878,0.020003
587,0.82634,0.53521,0.019187
588,0.85902,0.52295,0.018978
589,0.89148,0.50741,0.018776
590,0.92316,0.47985,0.018602
591,0.9506,0.45649,0.018429
592,0.9668,0.44409,0.018258
593,0.982,0.42602,0.018066
594,0.99516,0.39649,0.017833
595,1.0061,0.3742,0.017372
596,1.0136,0.36313,0.016555
597,1.0199,0.34301,0.015784
598,1.0249,0.31177,0.015068
599,1.0292,0.29084,0.014699
600,1.033,0.27993,0.014667
601,1.0354,0.25992,0.014416
602,1.0368,0.23292,0.013998
603,1.0374,0.21848,0.013845
604,1.0377,0.21161,0.013854
605,1.0375,0.19322,0.013798
606,1.0373,0.16944,0.013712
607,1.0374,0.16086,0.013266
